""
Ang 10
51.525445496272816, 113.93145161290323
63.88811947733762, 113.44758064516131
79.9732022384342, 115.14112903225808
101.53389056580127, 116.41129032258065
125.46107437219635, 117.86290322580646
161.7983612188766, 117.86290322580646
200.33781866174442, 118.16532258064518
250.88509957919595, 119.61693548387098
302.0460379395004, 120.64516129032259
399.321051055067, 121.73387096774195
502.563475827626, 127.90322580645162
639.1571505119725, 128.20564516129033
799.3004408689992, 130.44354838709677
997.0893063139665, 134.0725806451613
1234.4570776066862, 134.43548387096774
1590.618453159783, 134.9193548387097
2036.0852088445704, 139.09274193548387
2588.6421478349544, 132.07661290322582
3246.336041170694, 132.74193548387098
4129.116052416381, 132.98387096774195
5061.025897742325, 131.47177419354838
6447.0136488313565, 130.86693548387098
8336.73264236947, 129.35483870967744
10203.938136717237, 128.6290322580645
12821.334574487386, 128.20564516129033
16087.520831724765, 128.56854838709677
19977.62634522209, 127.23790322580646
""
Ang 20
50.875183506971204, 109.63187145765698
64.29768076088625, 111.67391184724593
82.43329185490101, 112.16873933857923
102.27231014866187, 110.90009904803831
125.82928460972387, 114.91567160072637
158.9733437268288, 117.17121553953669
203.6580043953391, 118.14642601661808
251.73452971732897, 119.22632476751225
318.82268973734654, 119.93396797446763
398.8577760875095, 120.90780278435042
520.4661034453832, 125.24706982886701
646.2437792157907, 130.97135860892536
815.571533934605, 133.92078908270514
1016.7796330501714, 137.083035272107
1259.7817421642953, 136.66840917845155
1612.5219692216442, 138.1773785285864
1979.2567597988536, 143.68747592582403
2516.813758647519, 134.3597644857756
3187.2844635321394, 135.12078358003635
4183.018216348057, 135.8304902877896
5074.428210038003, 133.75983602046995
6532.137257257178, 131.69262092114676
8093.265233212722, 131.27799482749134
10035.963877612518, 130.32960986078248
12449.191382977022, 129.16772134485225
16009.181156117695, 127.7410168931932
19900.696866617254, 125.24473119462941
""
Ang 30
50.59086669155906, 110.259543094674
64.4602613338246, 116.31127209901042
80.28793859520454, 116.16745212415645
101.14084363432731, 110.13676368706005
126.01483254515814, 115.82913519847413
161.688060298079, 118.24636280438261
204.10838268188613, 117.13044296381194
250.34512260771544, 118.98252606549946
322.0698598156667, 120.0176193367945
409.91239835351945, 120.64267813919277
505.56006600341294, 125.61787421846267
637.2061507945641, 131.3107589144436
781.4141562996473, 139.25498430510535
1005.7672692131368, 134.04436480580242
1260.0490589817634, 136.87008732690714
1602.6144962292944, 137.85347725309407
2047.8078579537982, 142.42069160173457
2470.0997388813003, 134.95462593121616
3183.742842699224, 135.01710615222765
4009.1447577552435, 135.18094032518798
5017.709182801453, 132.5288024838133
6412.093366512997, 131.05506470402082
8072.87192735578, 131.3212791980636
9745.497700947572, 129.43545421110704
12448.794921604724, 128.16647707347948
16056.47332306981, 127.87062617070231
20443.826834593943, 128.29092433093564
""
Ang 40
49.86511441777081, 110.27147315739903
62.36432046994796, 112.89077360616078
79.35483616162587, 112.21319876636687
97.57212181703723, 110.46981477035587
123.07182377308669, 115.27045744150399
155.95023016224445, 117.19902491274078
200.88239731993883, 116.36258287318326
250.16958095738312, 121.64121221075182
313.9700454451133, 122.07986297069199
409.23998543453115, 121.35048662025153
508.6957465908752, 127.79922066889509
651.1495874353518, 130.89858538477165
810.5666154523844, 136.4431476112209
1012.7955884162931, 139.64750041552014
1290.3663604073922, 138.1721269090842
1654.1069752871974, 140.36731980276645
2064.3322132694148, 144.31628469593159
2539.5311857653996, 134.75378123326377
3222.6180197471976, 135.77817688230624
4136.66501764422, 137.1223845315703
5156.870122004678, 134.26277493582523
6263.540441698873, 132.67825813957785
8266.130523592305, 131.6836414338215
10155.124621586368, 130.47212321557186
12624.152676906853, 129.36767068643928
16467.379685446213, 128.1596151360136
20203.031261655822, 127.79908216218213
""
Ang 50
50.474763472640774, 110.7304498028405
62.82458114989569, 111.36040060020238
78.37219039210845, 110.53206895348433
100.98508829629897, 111.21488641518653
124.97840541023513, 115.54262483860836
158.7518690259739, 117.99595212339045
200.84357374637307, 115.5533552011725
246.71206579546285, 117.22467459957429
306.58280217994917, 118.89625571413616
403.99770239431234, 120.04833025089856
497.77991942179904, 127.24055204662037
650.9586578298873, 133.3403705900827
804.0696051259761, 138.91806539414455
1022.0136052482305, 140.95474055204662
1289.0499374230124, 140.49124123250863
1646.6310257078576, 139.29886240709075
2016.1968128824165, 143.05344243989254
2486.2245848671273, 134.72484907701434
3202.293574090697, 135.66807411801653
4032.1938556106, 136.29828663153853
5107.858111484529, 133.0223854555606
6302.17597657244, 131.82922148166242
8319.348788198851, 131.83550266950485
10253.860205632125, 131.31939840178666
12638.206642542917, 130.80329413406847
16286.044316862552, 131.43403007991066
20226.872803423397, 133.47018180549256
""
Ang 60
50.338961337139565, 112.53785975430145
63.405116484683866, 112.95942855162615
80.95995045908124, 112.03662952887564
98.38537279998637, 113.18112903505276
126.05689247063236, 117.5343076949734
162.2215852378412, 119.04280664668272
200.50058365754438, 116.7223589139362
251.75852202479103, 119.16106423162893
320.23345865543666, 120.72089477240829
414.0505350594568, 119.17782821894548
504.05281587594317, 126.68445584183806
645.9755333297713, 130.8824701540381
825.6814034769762, 136.7872922911649
1021.2484056750637, 141.50135151525652
1272.1388241205304, 141.61220175696982
1625.9091937574983, 140.06874534333684
2014.2262885556552, 143.74837558262436
2549.6283349182427, 133.4632145270563
3170.425841261761, 134.71193665205413
4179.842113328271, 135.54883648398106
5105.497294090946, 133.38316323878502
6451.770768330306, 131.68415261726128
8138.744472642305, 131.12301387902204
10388.78421024968, 130.40710065323236
12966.84133626843, 129.22491466394052
16346.901578121633, 129.07754751962295
20617.909274767608, 128.61985167986415
""
Ang 70
51.102396450271705, 112.2857734949746
64.50675899763614, 110.53984043104342
81.26540596803117, 110.08910993679412
105.45404436555886, 112.85281317998135
125.91707304143877, 117.32074396435603
163.8908180569215, 118.11573930162677
204.7888253643715, 115.48829136877006
255.88760660997443, 120.37379546161019
318.01840142956263, 121.26929851828825
411.668574207416, 118.12610092218422
503.8408454188308, 121.50761579110973
638.9280272731073, 124.26976479121333
809.4451163694309, 135.1665630504611
1038.7670138348083, 137.67044865817013
1288.8305877692255, 139.653921873381
1654.2619848247186, 134.54123924981866
2047.1147899085975, 138.23437985700963
2552.3214951097857, 129.54460677649985
3173.5519239422833, 130.12926121645424
4087.244277115555, 130.30178219873588
5105.974131058015, 127.829758574241
6515.251709240866, 126.5508755569371
8202.6725699527, 126.514609884986
10243.083146128878, 124.30162677442752
12505.880909282341, 121.77624080406176
16002.054053534654, 118.68407418920319
19933.352844605255, 118.07714226505024
""
Ang 80
51.00815764372263, 111.55478635873573
64.6473319990082, 111.66169210690575
81.92209459505868, 111.81705725472393
101.91526376891252, 114.63723543097089
128.16241770660733, 117.45786755943936
161.93475440689213, 118.63088009986949
202.48602364103016, 115.92623276400158
249.51387778490135, 118.30982239119332
318.63745746657844, 119.53174828349316
410.09876380212364, 118.03994779549453
510.68174517219575, 120.52091017420416
652.1915290239145, 125.47466379163592
818.7144573237755, 132.65709584066275
1035.176655890626, 133.58781138285195
1280.4079193059513, 134.66299721954263
1636.1774807033246, 131.9107983884696
2027.278030793464, 136.13629915451398
2549.6920735496055, 127.6645293082903
3220.668720218834, 128.9344606480168
4044.8281408355915, 128.45939964818703
5160.072571913472, 126.28871361289224
6375.926546478364, 123.9712875219883
8345.331025566307, 124.12801452647108
10191.17128868611, 122.14935028088293
12574.95173878718, 120.31651818646087
16385.02202296287, 118.2921182545537
20946.461593214386, 115.39454122453611
""
Ang 90
51.2888636981496, 112.90887544439593
64.19438423257385, 113.57462733112956
80.34724635843318, 114.24037921786316
100.37986421689929, 116.5387637996632
123.94605474291274, 119.2451818125117
162.34576557347512, 119.55429426807211
201.78837904688694, 116.39343853302564
252.11385132161504, 118.64080334310486
311.9829462797553, 119.40847003056197
399.6997934033254, 119.36019459864032
508.882599661944, 124.87307428428866
635.3948966118493, 127.68165658329696
808.3103134733216, 133.90881307303687
1003.1357210031392, 132.1254911744527
1242.704486545947, 131.92378219921414
1595.0315883600124, 130.24287407222604
2036.925938454356, 133.05170585667062
2509.0741922084335, 127.90095428179382
3246.8155604020794, 128.97523857044845
4066.128169748429, 129.13079273997383
5151.919444938412, 128.92933325017154
6542.669841058841, 126.68708289153622
8013.981081317896, 126.53626894530032
10175.000990537748, 124.49809767354832
12641.977311002493, 121.69438034054764
16032.534494836256, 120.67660450321213
20360.48525917021, 118.43435414457683
""
Ang 100
50.28388930365644, 112.9974492675109
63.079995009962, 112.76066003024764
79.49105798169539, 114.4563328141577
100.78268584952066, 117.6014085460825
122.56676482688192, 120.31082819800909
159.14804708623902, 119.39843344394033
201.11611672192694, 116.89126656283155
248.58584769671498, 121.24353852057517
308.845044890036, 120.668382203562
401.08548665434256, 119.7076815421774
504.4881290479148, 121.9830252138778
612.8634426050368, 125.03058621701543
768.4636855852368, 131.6053813683664
952.8120608640666, 131.65820184645946
1229.112561213724, 129.44132186632356
1524.4422990032276, 129.3975305297849
1907.0182325959831, 133.36358095754048
2405.77773985118, 128.05444572357285
3032.617007106041, 129.65350669285118
3871.975069149574, 130.62481659556218
4877.797223189612, 129.08376786077065
6088.6293493947605, 127.05943432428164
7604.7721366467495, 128.17521049186252
9820.749800933098, 125.62018916051558
11990.144188336943, 123.7886277962123
15801.061372182952, 121.62050518046998
19717.262460413633, 119.6927834586127
""
Ang 110
51.65560770762469, 113.80859375
64.45680398166857, 113.984375
82.16830345690315, 116.328125
103.16527773602141, 119.66796875
126.64281619188286, 121.3671875
162.59775831826778, 120.4296875
203.95499616653044, 118.203125
248.68460584611833, 123.0078125
314.66846557741144, 122.7734375
404.98456718396494, 120.72265625
510.6800617996351, 122.0703125
651.7520690542547, 123.88671875
812.1705176575892, 130.68359375
1000.1783765619856, 130.91796875
1254.4169865914423, 128.75
1596.4605735181462, 131.85546875
2022.7301253365076, 137.01171875
2500.6980797832166, 129.453125
3111.2863150923017, 130.9765625
3971.7705720957733, 132.67578125
