Fan B | Conf 108  | 90% Speed 

Ang 10
49.781473713113336, 115.80694503684309
63.98270062131347, 111.71552117191979
78.67721172998665, 112.28000764807105
97.70577514462353, 114.28674383374269
122.66137230911808, 117.12579606124338
156.73041375340938, 116.6385256872233
197.34910159634055, 117.64777691165006
246.29952600867654, 116.60484475886513
307.2805807371029, 115.78370666705887
396.59195345382534, 116.62778897206982
487.80691717957757, 117.02592990248708
621.6644170748408, 118.14666647056227
790.6808237287115, 120.48727037402007
996.4053885221706, 120.99748496124485
1190.2076956252833, 131.87480695974466
1583.2551922299158, 129.17136091541525
1945.9487790197227, 122.52695209660101
2437.9057355110244, 126.64132017472899
3083.0557980805875, 124.98904266741185
3929.776778491476, 125.9988822049977
4919.155976323143, 123.12614904913885
6363.838060349769, 122.52856995778852
7937.303666715557, 121.87377741171625
10009.712975331602, 121.94040387698371
12469.97633445613, 122.00644202909207
16126.39421595322, 121.63065699872041
20357.166570956622, 121.08734979629656

Ang 20
50.85304683749118, 110.28272219338687
65.08984928838004, 113.04155344548592
80.52528693508978, 112.99056574970233
102.20326777658856, 112.49076420480569
129.27103814205196, 114.74368760113579
165.41519364327348, 117.72723109333498
201.95493983022007, 118.23771868225812
256.46684768322604, 117.28849265716119
321.5294166718201, 116.61985161664582
407.60000158383485, 117.07507709217478
509.9624991378418, 118.03559979238544
637.583381870991, 119.55790309284646
817.4591016230269, 120.96846090434465
1010.2458507144153, 121.7601441089366
1292.6195051335408, 134.79986566116082
1624.419733409159, 132.22117057979423
2058.2494127995897, 123.06964247549844
2527.616618146538, 128.9173510823436
3252.807922638019, 127.35047171251489
4135.167878899941, 125.55857478704242
5125.142925623275, 124.04695753060788
6581.224715264199, 124.22159802155528
8455.741764473687, 123.94681403230238
10466.825379233607, 123.44640185631852
13108.303383202629, 123.62043171617867
16634.81295805851, 123.2329862913321
20332.25321584393, 122.84462491985468

Ang 30
51.874192914199014, 113.01799280287887
67.07078457830511, 112.17033186725311
103.34455946229339, 114.2127149140344
129.71796690735346, 116.53018792483007
82.44244685868921, 110.85885645741703
169.21620718938934, 118.73490603758498
207.7837701120621, 118.22950819672133
254.7848090195662, 118.81807277089166
312.9242050811003, 118.13994402239105
409.14060620171034, 118.55977608956418
508.14727873601754, 119.14914034386246
638.8602067122685, 120.19992003198722
823.402955858359, 121.82806877249101
1035.668049561236, 122.53338664534186
1280.3942913636245, 136.71171531387446
1639.3894168367513, 133.50259896041584
2035.1006779911204, 124.47580967612956
2513.4594972125747, 129.4410235905638
3211.5497014315647, 127.84406237504999
4152.987804098186, 126.8812475009996
5041.769269292542, 125.28108756497402
6425.488799120319, 125.69932027189125
8092.637689453748, 125.36825269892043
10457.989963714885, 124.92363054778089
13001.12920244148, 124.76449420231907
16585.1770460538, 124.43422630947622
20641.096942985754, 123.41143542582967

Ang 40
51.74567091654318, 113.29780038816679
63.98141397083448, 111.87922719520084
82.00099647518987, 110.84926189495971
101.6199929723884, 113.51173322354879
125.94995140572532, 116.11906722343116
160.44149821958388, 117.57028171499147
202.59660478035048, 117.5870434629183
255.65456463826962, 117.87949185437864
322.8700928688509, 117.84111627359877
407.8128434033237, 117.74760336411222
501.72370871298904, 118.36911133329413
630.2969104044031, 120.48109157207551
795.5806156586925, 120.66326530612244
1029.1720715144245, 120.847203434688
1241.4928020133134, 134.48200317591014
1618.2348196975333, 131.57825089690056
1984.8686522846988, 123.43115920719873
2501.860276463942, 129.18308533788155
3291.09241225802, 127.54837381638535
4154.120517351018, 127.73054755043228
5210.429126707324, 125.48579662412516
6405.9442094393935, 126.38299123684055
8295.784398546366, 126.12583073575252
10104.820718660672, 125.80912191966124
12933.193562297078, 125.33052990648709
16755.46640660722, 124.90795741927894
20184.807107162655, 124.09413044756808

Ang 50
48.19390719278992, 112.31184246021041
61.101295030536335, 111.81848155141924
77.42993079552045, 111.60237388724036
96.5080939390608, 113.88124569133473
120.29804509055282, 116.10466684650662
