Fan A | Conf 203  | 60% Speed 

Ang 10
51.487634104261474, 101.52235158772478
65.49493006133491, 100.65675502055247
85.18622174775649, 100.60309609482263
102.08255975979631, 103.08841126753468
129.54833158113712, 105.31928740274844
164.70934504627752, 105.11359485411742
202.23088356390636, 105.72046974652666
257.0591856934502, 105.81934828337623
315.54521483994586, 106.73079426126607
405.2029873872897, 108.45392596075929
508.53921411836006, 110.27883327525183
638.2039119084185, 112.15450243732445
799.9702602008293, 115.60378887438017
991.9982596376981, 118.19024986249376
1258.4131163124766, 120.92874447350853
1617.2865097474507, 121.58587737381966
2032.5600281655943, 121.58335817542859
2523.096752634352, 122.79924927887946
3132.624945463281, 123.76133114442985
4122.403129295538, 123.35221332571976
5010.966334268942, 122.13178766516495
6234.03597871491, 120.45425345655013
8017.742987261355, 120.14691125283935
9850.314213017542, 119.94159658396698
12379.596820712557, 119.93907738557591
16105.304578769214, 119.58084737436548
19760.406652228732, 121.10143552321651

Ang 20
50.87990308372836, 99.20807453416151
65.2977805296512, 100.55900621118015
82.93462621636222, 100.69875776397517
103.16776401638302, 105.07763975155281
129.67815327102937, 106.28881987577641
164.70405399272772, 106.70807453416151
204.88606207175442, 106.24223602484474
257.5343801792527, 107.03416149068325
327.0940816790874, 107.7329192546584
411.1454470535147, 109.3633540372671
511.4505049720576, 110.62111801242237
649.5926218926556, 112.25155279503107
816.514464461483, 115.32608695652175
1026.3291918746481, 119.19254658385094
1276.7174906439602, 122.87267080745343
1621.5572261658663, 123.5248447204969
2038.2388677057127, 122.22049689440995
2509.2765773216647, 124.3633540372671
3187.028920824432, 125.57453416149069
4047.8412917769474, 125.99378881987579
5087.99030837283, 124.45652173913045
6529.778052965117, 123.47826086956523
8122.814703356737, 123.24534161490685
10104.49638102284, 122.77950310559008
12569.638831218286, 122.22049689440995
16131.507097944132, 122.1273291925466
20276.72180243924, 122.63975155279505

Ang 30 
50.082751574569464, 99.81704793178619
64.18465638122943, 99.55007036618008
81.43948375416625, 98.95961533154887
101.91149791152276, 101.78398962443775
124.76257481860982, 105.85363834542895
161.42855254218398, 106.32550567068627
198.82449155094926, 104.53385855018074
249.23160092056747, 105.69676315571621
318.78480548771205, 107.32201495626259
403.75225322848377, 108.48533348050442
495.7932879057386, 109.60125831286734
627.3116806726532, 111.73376748806533
792.9238681461474, 114.83546731421947
991.5849368906132, 118.30596870774579
1264.8666979746317, 122.56188084660171
1586.6766262273095, 123.03250641573993
1952.192506296523, 122.25620188195037
2472.1675385058884, 123.55797621347166
3129.596058177619, 125.18281409531167
3965.4446786118892, 125.93076519771516
4886.1600299730735, 123.72375065537128
6321.531676720732, 124.28792185214823
7855.897051383484, 123.83509478738375
9864.947078752399, 123.290377769806
12139.806398395853, 122.32946549297716
15869.791019722767, 122.84789867270067
19502.398518533217, 123.22539253290653

Ang 40
50.82141995292114, 100.05087575187471
62.936366572023495, 99.02541137814993
80.22624945296502, 98.81793370253584
99.70300154020113, 101.69002888258831
125.08936333301102, 104.92540872837118
162.58285673811133, 105.17263308513739
199.3017517045653, 104.19168499430297
251.0415578239334, 105.07088158138795
322.44288197180845, 106.3594689843398
405.9340147007626, 107.55584408701873
511.0047904937858, 108.79753040621108
629.8822741933974, 110.53605023980498
822.9611161188201, 113.68398738705318
1001.6181631895373, 116.96229364848035
1241.6548833481036, 121.32965897347572
1628.7078369241278, 122.12141286202602
2054.817512608676, 122.04907390232916
2480.119240331159, 124.2844272503246
3154.713772920675, 125.3456636370863
3971.2706800082838, 126.58734995627864
5020.579657304643, 125.29160815071941
6450.010204165303, 126.44426190413101
8138.7314502390145, 126.2813005114073
9971.516872283853, 125.61753093616683
12213.30631203996, 125.13500622698005
16073.105327793804, 123.97837780545325
20103.59847685049, 123.04433079837834

Ang 50
50.668171570099105, 100.46519019964951
63.13168983647489, 99.69691763169652
81.3544075149197, 99.49640905810799
99.70766962886881, 101.97518985601872
124.80058608084327, 105.74310161162849
162.73747666946798, 105.33667227930314
198.54510308541194, 103.2792687536511
243.62514228596407, 104.98488024466515
309.862263035431, 105.81500635716988
398.70296212010464, 106.59384557231712
501.139648810199, 107.62989244355866
629.8948627674267, 108.6659393148002
808.1228862540368, 111.35192948695924
988.3970616783375, 115.17087041682419
1221.9169308380028, 119.50551527438921
1572.8752247718119, 120.02663138723757
1982.4684367951984, 119.25861654238687
2430.667624715385, 121.47967423799871
3124.3496490824896, 122.92859351912307
3882.428507702449, 123.91283804680253
4946.591394142964, 123.60898250919215
6243.621722688552, 121.91316449606545
7857.7045321395835, 122.12449743995053
9792.117185512448, 121.253135631078
12464.269066999625, 121.56781553898493
15897.03410569341, 120.59387993539742
20003.523059229847, 120.90830212020208

Ang 60
49.00415320251075, 101.2777692044471
63.9319409580813, 100.097624143692
79.15608563740221, 100.01066820539315
98.72589115109756, 102.0211217047658
125.34506279265236, 105.901228521011
159.8906651054112, 106.31638274031978
198.71317499163848, 103.44834642816406
